Errors,site,Cave_string,ringingDate,month,Year,Hour,HourTime,type,ringnumber,Replacement,age,sex,winglength,weight,billlength,billheight,tarsus,TH,middletoe,Head,BLnalopsi,ringer,cave,nest_or_direction,Tag details,BP,Notes,Prospector
,,MT09_RM05GC_Central,11/05/2024,5,2024,22,22:48:00,N,EE09449,0,4,,,370,,,,,,,,BLM seabird project,Gregale Central,way in,,,,
,,MT09_RM05GC_Central,11/05/2024,5,2024,22,22:50:00,R,EE06628,0,4,,,360,,,,,,,,BLM seabird project,Gregale Central,way in,,,,
,,MT09_RM05GC_Central,11/05/2024,5,2024,22,22:50:00,R,EE09450,1,4,,,360,,,,,,,,BLM seabird project,Gregale Central,way in,,,,
,,MT09_RM05GC_Central,11/05/2024,5,2024,22,22:57:00,N,EE09426,0,4,,,360,,,,,,,,BLM seabird project,Gregale Central,way in,,,,1
,,MT09_RM05GC_South,11/05/2024,5,2024,21,21:13:00,N,EE09422,0,4,,,320,,,,,,,,BLM seabird project,Gregale South,way in,,,,
,,MT09_RM05GC_South,11/05/2024,5,2024,21,21:19:00,N,EE09423,0,4,,,315,,,,,,,,BLM seabird project,Gregale South,way in,,,,
,,MT09_RM05GC_South,11/05/2024,5,2024,21,21:21:00,N,EE09424,0,4,,,355,,,,,,,,BLM seabird project,Gregale South,way in,,,,
,,MT09_RM05GC_South,11/05/2024,5,2024,21,21:24:00,N,EE09425,0,4,,,390,,,,,,,,BLM seabird project,Gregale South,way in,,,,
,,MT09_RM05GC_South,11/05/2024,5,2024,21,21:27:00,R,EE02342,0,4,,,340,,,,,,,,BLM seabird project,Gregale South,way in,,,,
,,MT09_RM05GC_South,11/05/2024,5,2024,21,21:32:00,R,FF03217,0,4,,,445,,,,,,,,BLM seabird project,Gregale South,way in,,,,
,,MT09_RM05GC_South,11/05/2024,5,2024,21,21:44:00,N,EE09401,0,4,,,370,,,,,,,,BLM seabird project,Gregale South,way in,,,,
,,MT09_RM05GC_South,11/05/2024,5,2024,21,21:48:00,R,EE04281,0,4,,,340,,,,,,,,BLM seabird project,Gregale South,way in,,,,
,,MT09_RM05GC_South,11/05/2024,5,2024,21,21:54:00,N,EE09402,0,4,,,370,,,,,,,,BLM seabird project,Gregale South,way in,,,,
,,MT09_RM05GC_South,11/05/2024,5,2024,22,22:01:00,R,EE06818,0,4,,,370,,,,,,,,BLM seabird project,Gregale South,way in,,,,
,,MT09_RM05GC_South,11/05/2024,5,2024,22,22:12:00,R,EE09425,0,4,,,390,,,,,,,,BLM seabird project,Gregale South,way in,,,,
,,MT09_RM05GC_South,11/05/2024,5,2024,22,22:17:00,N,EE09403,0,4,,,345,,,,,,,,BLM seabird project,Gregale South,way in,,,,
,,MT09_RM05GC_South,11/05/2024,5,2024,22,22:23:00,N,EE09404,0,4,,,320,,,,,,,,BLM seabird project,Gregale South,way in,,,,
,,MT09_RM05GC_South,11/05/2024,5,2024,22,22:25:00,R,EE02722,0,4,,,360,,,,,,,,BLM seabird project,Gregale South,way in,,,,
,,MT09_RM05GC_South,12/05/2024,5,2024,23,23:08:00,R,EE04066,0,4,,,335,,,,,,,,BLM seabird project,Gregale South,way in,EE04066 slipped off replaced with EE09405,,,
,,MT09_RM05GC_South,11/05/2024,5,2024,23,23:08:00,R,EE09405,1,4,,,335,,,,,,,,BLM seabird project,Gregale South,way in,EE04066 slipped off replaced with EE09405,,,
,,MT09_RM05GC_South,11/05/2024,5,2024,23,23:30:00,R,EE01899,0,4,,,445,,,,,,,,BLM seabird project,Gregale South,way in,,,,
,,MT24_Majjistral_Eggshell,27/05/2024,5,2024,21,21:24:00,R,EE03593,0,4,,,435,,,,,,,,BLM seabird project,Eggshell Cave,way in,,,,
,,MT24_Majjistral_Eggshell,27/05/2024,5,2024,22,22:06:00,R,EE03733,0,4,,,360,,,,,,,,BLM seabird project,Eggshell Cave,way in ,,,,
,,MT24_Majjistral_Eggshell,27/05/2024,5,2024,22,22:10:00,R,EE03963,0,4,,,410,,,,,,,,BLM seabird project,Eggshell Cave,way in,,,,
,,MT24_Majjistral_Eggshell,27/05/2024,5,2024,22,22:23:00,R,EE02094,0,4,,,390,,,,,,,,BLM seabird project,Eggshell Cave,way in ,,,,
,,MT24_Majjistral_Eggshell,27/05/2024,5,2024,22,22:36:00,R,EE03271,0,4,,,410,,,,,,,,BLM seabird project,Eggshell Cave,way in,,,,
,,MT24_Majjistral_Eggshell,27/05/2024,5,2024,22,22:50:00,R,EE04854,0,4,,,385,,,,,,,,BLM seabird project,Eggshell Cave,way in ,,,,
,,MT24_Majjistral_Eggshell,27/05/2024,5,2024,23,23:04:00,R,EE04115,0,4,,,395,,,,,,,,BLM seabird project,Eggshell Cave,way in,,,,
,,MT24_Majjistral_Eggshell,27/05/2024,5,2024,21,21:30:00,R,EE03263,0,4,,,400,,,,,,,,BLM seabird project,Eggshell Cave,way in ,"EE03263 missing but identified from Darvic D06, EE09427 deployed",,,
,,MT24_Majjistral_Eggshell,27/05/2024,5,2024,21,21:30:00,R,EE09427,1,4,,,400,,,,,,,,BLM seabird project,Eggshell Cave,way in ,"EE03263 missing but identified from Darvic D06, EE09427 deployed",,,
,,MT24_Majjistral_Eggshell,27/05/2024,5,2024,21,21:36:00,N,EE09428,0,4,,,400,,,,,,,,BLM seabird project,Eggshell Cave,way in,,,,
,,MT24_Majjistral_Eggshell,27/05/2024,5,2024,21,21:41:00,N,EE09429,0,4,,,310,,,,,,,,BLM seabird project,Eggshell Cave,way in,,,,
,,MT24_Majjistral_Thomas,27/05/2024,5,2024,21,21:46:00,N,EE09430,0,4,,,320,,,,,,,,BLM seabird project,Thomas Cave ,way in ,,,,
,,MT24_Majjistral_Thomas,27/05/2024,5,2024,21,21:55:00,R,EE06937,0,4,,,440,,,,,,,,BLM seabird project,Thomas Cave ,way in,,,,
,,MT24_Majjistral_Eggshell,27/05/2024,5,2024,22,22:02:00,N,EE09431,0,4,,,400,,,,,,,,BLM seabird project,Eggshell Cave,way in,,,,
,,MT09_RM04A,17/05/2024,5,2024,21,21:07:00,R,EE03753,0,4,,,410,,,,,,,,BLM seabird project,RM04A,way in,"EE03753 open, replaced with EE09406",,,
,,MT09_RM04A,17/05/2024,5,2024,21,21:07:00,R,EE09406,1,4,,,410,,,,,,,,BLM seabird project,RM04A,way in,"EE03753 open, replaced with EE09406",,,
,,MT09_RM04A,17/05/2024,5,2024,21,21:32:00,R,EE02587,0,4,,,410,,,,,,,,BLM seabird project,RM04A,way in,,,,
,,MT09_RM04A,17/05/2024,5,2024,22,22:06:00,R,EE04031,0,4,,,390,,,,,,,,BLM seabird project,RM04A,way in,,,,
,,MT09_RM04A,17/05/2024,5,2024,22,22:25:00,R,EE03687,0,4,,,410,,,,,,,,BLM seabird project,RM04A,way in,EE03687 open replaced with EE09407,,,
,,MT09_RM04A,17/05/2024,5,2024,22,22:25:00,R,EE09407,1,4,,,410,,,,,,,,BLM seabird project,RM04A,way in,EE03687 open replaced with EE09407,,,
,,MT09_RM04A,17/05/2024,5,2024,22,22:30:00,R,EE02737,0,4,,,410,,,,,,,,BLM seabird project,RM04A,way in,,,,
,,MT09_RM04A,17/05/2024,5,2024,22,22:48:00,R,EE04212,0,4,,,385,,,,,,,,BLM seabird project,RM04A,way in,,,,
,,MT09_RM05BT_Upper,30/05/2024,5,2024,21,21:04:00,R,EE02450,0,4,,,460,,,,,,,,BLM seabird project,RM05BT upper,way in ,with FF03206 on left,,,
,,MT09_RM05BT_Upper,30/05/2024,5,2024,22,22:07:00,R,EE09675,0,4,,,365,,,,,,,,BLM seabird project,RM05BT upper,way in,,,,
,,MT09_RM01,04/06/2024,5,2024,18,18:45:00,N,EE09433,0,4,,,385,,,,,,,,BLM seabird project,Rm01,NB18, no egg or chick,,,
,,MT09_RM03_North,28/05/2024,5,2024,21,21:09:00,R,EE04339,0,4,,,460,,,,,,,,BLM seabird project,RM03 North MN,way in,,,,
,,MT09_RM03_North,28/05/2024,5,2024,21,21:19:00,R,EE03697,0,4,,,420,,,,,,,,BLM seabird project,RM03 North MN,way in ,,,,
,,MT09_RM03_North,28/05/2024,5,2024,21,21:20:00,N,EE09432,0,4,,,380,,,,,,,,BLM seabird project,RM03 North MN,way in,,,,
,,MT09_RM03_North,28/05/2024,5,2024,21,21:33:00,N,EE09434,0,4,,,375,,,,,,,,BLM seabird project,RM03 North MN,way in ,,,,
,,MT09_RM03_North,28/05/2024,5,2024,21,21:38:00,R,EE03831,0,4,,,410,,,,,,,,BLM seabird project,RM03 North MN,way in,EE03831 replaced with EE09436,,,
,,MT09_RM03_North,28/05/2024,5,2024,21,21:38:00,R,EE09436,1,4,,,410,,,,,,,,BLM seabird project,RM03 North MN,way in ,EE03831 replaced with EE09436,,,
,,MT09_RM03_North,28/05/2024,5,2024,21,21:39:00,N,EE09437,0,4,,,390,,,,,,,,BLM seabird project,RM03 North MN,way in,,,,
,,MT09_RM03_North,28/05/2024,5,2024,21,21:44:00,R,EE09014,0,4,,,390,,,,,,,,BLM seabird project,RM03 North MN,way in,,,,
,,MT09_RM03_North,28/05/2024,5,2024,21,21:45:00,R,EE04645,0,4,,,420,,,,,,,,BLM seabird project,RM03 North MN,way in ,EE04645 replaced with EE0938,,,
,,MT09_RM03_North,28/05/2024,5,2024,21,21:45:00,R,EE09438,1,4,,,420,,,,,,,,BLM seabird project,RM03 North MN,way in,EE04645 replaced with EE0938,,,
,,MT09_RM03_North,28/05/2024,5,2024,21,21:47:00,N,EE09439,0,4,,,370,,,,,,,,BLM seabird project,RM03 North MN,way in,,,,
,,MT09_RM03_North,28/05/2024,5,2024,21,21:47:00,R,EE04927,0,4,,,480,,,,,,,,BLM seabird project,RM03 North MN,way in ,,,,
,,MT09_RM03_North,28/05/2024,5,2024,21,21:49:00,N,EE09440,0,4,,,360,,,,,,,,BLM seabird project,RM03 North MN,way in,,,,
,,MT09_RM03_North,28/05/2024,5,2024,22,22:02:00,R,EE03520,0,4,,,425,,,,,,,,BLM seabird project,RM03 North MN,way in,,,,
,,MT09_RM03_North,28/05/2024,5,2024,22,22:03:00,R,EE04648,0,4,,,480,,,,,,,,BLM seabird project,RM03 North MN,way in ,,,,
,,MT09_RM03_North,28/05/2024,5,2024,22,22:15:00,N,EE09686,0,4,,,420,,,,,,,,BLM seabird project,RM03 North MN,way in,,,,
,,MT09_RM03_North,28/05/2024,5,2024,22,22:20:00,R,EE04338,0,4,,,430,,,,,,,,BLM seabird project,RM03 North MN,way in,,,,
,,MT09_RM03_North,28/05/2024,5,2024,22,22:23:00,N,EE09687,0,4,,,410,,,,,,,,BLM seabird project,RM03 North MN,way in ,,,,
,,MT09_RM03_North,28/05/2024,5,2024,22,22:26:00,N,EE09688,0,4,,,370,,,,,,,,BLM seabird project,RM03 North MN,way in,,,,
,,MT09_RM03_North,28/05/2024,5,2024,22,22:26:00,R,EE09411,0,4,,,470,,,,,,,,BLM seabird project,RM03 North MN,way in,,,,
,,MT09_RM03_North,28/05/2024,5,2024,22,22:30:00,R,EE03432,0,4,,,460,,,,,,,,BLM seabird project,RM03 North MN,way in ,,,,
,,MT09_RM03_North,28/05/2024,5,2024,22,22:34:00,N,EE09690,0,4,,,400,,,,,,,,BLM seabird project,RM03 North MN,way in,,,,
,,MT09_RM03_North,28/05/2024,5,2024,22,22:35:00,R,EE03708,0,4,,,380,,,,,,,,BLM seabird project,RM03 North MN,way in,,,,
,,MT09_RM03_North,28/05/2024,5,2024,22,22:44:00,R,EE06941,0,4,,,410,,,,,,,,BLM seabird project,RM03 North MN,way in ,,,,
,,MT09_RM03_South,28/05/2024,5,2024,22,22:49:00,R,EE04023,0,4,,,370,,,,,,,,BLM seabird project,RM03 South MN,way in,,,,
,,MT09_RM03_North,28/05/2024,5,2024,22,22:49:00,R,EE04326,0,4,,,410,,,,,,,,BLM seabird project,RM03 North MN,way in,,,,
,,MT09_RM03_North,28/05/2024,5,2024,22,22:50:00,R,EE03433,0,4,,,410,,,,,,,,BLM seabird project,RM03 North MN,way in ,,,,
,,MT09_RM03_North,28/05/2024,5,2024,22,22:59:00,R,EE03153,0,4,,,420,,,,,,,,BLM seabird project,RM03 North MN,way in,,,,
,,MT09_RM03_North,28/05/2024,5,2024,23,23:06:00,R,EE04649,0,4,,,400,,,,,,,,BLM seabird project,RM03 North MN,way in,"regurgitated, collected",,,
,,MT09_RM03_North,28/05/2024,5,2024,23,23:06:00,N,EE09691,0,4,,,340,,,,,,,,BLM seabird project,RM03 North MN,way in ,,,,
,,MT09_RM03_North,28/05/2024,5,2024,23,23:06:00,R,EE04519,0,4,,,330,,,,,,,,BLM seabird project,RM03 North MN,way in,,,,
,,MT09_RM03_North,28/05/2024,5,2024,23,23:08:00,N,EE09692,0,4,,,385,,,,,,,,BLM seabird project,RM03 North MN,way in ,,,,
,,MT09_RM04C,29/05/2024,5,2024,22,22:11:00,N,EE09451,0,4,,,425,,,,,,,,BLM seabird project,RM04C,way in,,,,1
,,MT09_RM05BT_Lower,30/05/2024,5,2024,21,21:13:00,N,EE09452,0,4,,,380,,,,,,,,BLM seabird project,Butter Cave Lower,way in,,,,
,,MT09_RM05BT_Lower,30/05/2024,5,2024,21,21:24:00,R,EE06948,0,4,,,400,,,,,,,,BLM seabird project,Butter Cave Lower,way in,,,,
,,MT09_RM05BT_Lower,30/05/2024,5,2024,21,21:37:00,R,EE04544,0,4,,,400,,,,,,,,BLM seabird project,Butter Cave Lower,way in,,,,
,,MT09_RM05BT_Lower,30/05/2024,5,2024,21,21:38:00,R,EE06745,0,4,,,400,,,,,,,,BLM seabird project,Butter Cave Lower,way in,,,,
,,MT09_RM05BT_Lower,30/05/2024,5,2024,22,22:04:00,R,EE06946,0,4,M,,500,,,,,,,,BLM seabird project,Butter Cave Lower,way in,NS15,,,
,,MT09_RM05BT_Lower,30/05/2024,5,2024,22,22:08:00,R,EE09060,0,4,,,410,,,,,,,,BLM seabird project,Butter Cave Lower,way in,,,,
,,MT09_RM05BT_Lower,30/05/2024,5,2024,22,22:36:00,N,EE09453,0,4,,,345,,,,,,,,BLM seabird project,Butter Cave Lower,way in,,,,
,,MT09_RM05BT_Lower,31/05/2024,5,2024,22,22:39:00,N,EE09454,0,4,,,410,,,,,,,,BLM seabird project,Butter Cave Lower,way in,,,,
,,MT09_RM05GC_South,05/06/2024,6,2024,21,21:20:00,R,EE03722,0,4,,,320,,,,,,,,BLM seabird project,Gregale South Ledge,way in,EE03722 replaced with EE09408,,,
,,MT09_RM05GC_South,05/06/2024,6,2024,21,21:20:00,R,EE09408,1,4,,,320,,,,,,,,BLM seabird project,Gregale South Ledge,way in,EE03722 replaced with EE09408,,,
,,MT09_RM05GC_South,05/06/2024,6,2024,21,21:25:00,R,EE06573,0,4,,,360,,,,,,,,BLM seabird project,Gregale South Ledge,way in,,,,
,,MT09_RM05GC_South,05/06/2024,6,2024,21,21:38:00,R,EE03933,0,4,,,360,,,,,,,,BLM seabird project,Gregale South Ledge,way in,EE03933 replaced with EE09409,,,
,,MT09_RM05GC_South,05/06/2024,6,2024,21,21:38:00,R,EE09409,1,4,,,360,,,,,,,,BLM seabird project,Gregale South Ledge,way in,EE03933 replaced with EE09409,,,
,,MT09_RM05GC_South,05/06/2024,6,2024,21,21:50:00,R,EE09425,0,4,,,385,,,,,,,,BLM seabird project,Gregale South Ledge,way in,,,,
,,MT09_RM05GC_South,05/06/2024,6,2024,22,22:18:00,N,EE09410,0,4,,,380,,,,,,,,BLM seabird project,Gregale South ledge,outside,,,,1
,,MT09_RM05GC_South,05/06/2024,6,2024,22,22:24:00,R,EE02338,0,4,,,385,,,,,,,,BLM seabird project,Gregale South Ledge,way in,,,,
,,MT09_RM05GC_South,05/06/2024,6,2024,22,22:42:00,R,EE01899,0,4,,,420,,,,,,,,BLM seabird project,Gregale South ledge,way in,,,,
,,MT09_RM05GC_South,05/06/2024,6,2024,22,22:43:00,N,EE09461,0,4,,,385,,,,,,,,BLM seabird project,Gregale South Ledge,way in,,,,
,,MT09_RM05GC_South,05/06/2024,6,2024,23,23:23:00,R,EE06973,0,4,,,360,,,,,,,,BLM seabird project,Gregale South ledge,way in,,,,
,,MT09_RM05GC_South,05/06/2024,6,2024,23,23:31:00,N,EE09462,0,4,,,410,,,,,,,,BLM seabird project,Gregale South Ledge,way in,,,,
,,MT09_RM05GC_Central,05/06/2024,6,2024,21,21:20:00,R,EE09025,0,4,,,360,,,,,,,,BLM seabird project,Gregale Central Ledge,way in,,,,
,,MT09_RM05GC_Central,05/06/2024,6,2024,21,21:25:00,R,EE09037,0,4,,,410,,,,,,,,BLM seabird project,Gregale Cave Central,way in,,,,
,,MT09_RM05GC_Central,05/06/2024,6,2024,21,21:50:00,R,EE09041,0,4,,,370,,,,,,,,BLM seabird project,Gregale Central Ledge,way in,,,,
,,MT09_RM05GC_Central,05/06/2024,6,2024,21,21:57:00,R,EE04075,0,4,,,450,,,,,,,,BLM seabird project,Gregale Cave Central,way in,EE04075 replaced with EE09458,,,
,,MT09_RM05GC_Central,05/06/2024,6,2024,21,21:57:00,R,EE09458,1,4,,,450,,,,,,,,BLM seabird project,Gregale Central Ledge,way in,EE04075 replaced with EE09458,,,
,,MT09_RM05GC_Central,05/06/2024,6,2024,22,22:08:00,R,EE04524,0,4,,,440,,,,,,,,BLM seabird project,Gregale Cave Central,way in,,,,
,,MT09_RM05GC_Central,05/06/2024,6,2024,22,22:10:00,N,EE04876,0,4,,,340,,,,,,,,BLM seabird project,Gregale Cave Central,way in,"EE09459 and EE04875 slipped off not used, EE04876 overlapped on purpose",,,
,,MT09_RM05GC_Central,05/06/2024,6,2024,22,22:25:00,N,EE04877,0,4,,,360,,,,,,,,BLM seabird project,Gregale Cave Central,way in,"EE09460 slipped off, EE04877 overlapped on purpose",,,
,,MT09_RM05GC_Central,05/06/2024,6,2024,22,22:30:00,R,EE04074,0,4,,,390,,,,,,,,BLM seabird project,Gregale Cave Central,way in,EE04074 replaced with EE04878 overlapped on purpose,,,
,,MT09_RM05GC_Central,05/06/2024,6,2024,22,22:30:00,R,EE04878,1,4,,,390,,,,,,,,BLM seabird project,Gregale Cave Central,way in,EE04074 replaced with EE04878 overlapped on purpose,,,
,,MT09_RM05GC_Central,05/06/2024,6,2024,22,22:50:00,R,EE09090,0,4,,,350,,,,,,,,BLM seabird project,Gregale Cave Central,way in ,,,,
,,MT09_RM05GC_Central,05/06/2024,6,2024,22,22:53:00,R,EE09450,0,4,,,385,,,,,,,,BLM seabird project,Gregale Cave Central,way in,,,,
,,MT09_RM05GC_Central,05/06/2024,6,2024,23,23:06:00,R,EE09444,0,4,,,360,,,,,,,,BLM seabird project,Gregale Cave Central,way in ,,,,
,,MT09_RM05GC_Central,05/06/2024,6,2024,23,23:15:00,R,EE06587,0,4,,,450,,,,,,,,BLM seabird project,Gregale Cave Central,way in,"open, overlapped on purpose",,,
,,MT09_RM05GC_Central,05/06/2024,6,2024,23,23:20:00,R,EE03511,0,4,,,430,,,,,,,,BLM seabird project,Gregale Cave Central,way in ,"open, overlapped on purpose",,,
,,MT09_RM05GC_Central,05/06/2024,6,2024,23,23:29:00,N,EE09693,0,4,,,460,,,,,,,,BLM seabird project,Gregale Cave Central,way in,,,,
,,MT09_RM05GC_North,05/06/2024,6,2024,23,23:45:00,N,EE04879,0,4,,,330,,,,,,,,BLM seabird project,Gregale North ledge,NS10 way out,"EE09645 slipped off, EE04879 overlapped on purpose",,,
,,MT17_Cominotto_9,07/06/2024,6,2024,21,21:30:00,R,EE06552,0,4,,,,,,,,,,,BLM seabird project,Cave 9,way in ,regurgitated,,,
,,MT17_Cominotto_9,07/06/2024,6,2024,21,22:00:00,R,EE09132,0,4,,,370,,,,,,,,BLM seabird project,Cave 9,way in ,,,,
,,MT17_Cominotto_9,07/06/2024,6,2024,22,22:06:00,R,EE04244,0,4,,,450,,,,,,,,BLM seabird project,Cave 9,way in ,,,,
,,MT17_Cominotto_9,07/06/2024,6,2024,22,22:10:00,R,EE09032,0,4,,,480,,,,,,,,BLM seabird project,Cave 9,way in ,,,,
,,MT17_Cominotto_9,07/06/2024,6,2024,22,22:15:00,N,EE09660,0,4,,,320,,,,,,,,BLM seabird project,Cave 9,way in ,,,,1
,,MT17_Cominotto_9,07/06/2024,6,2024,22,22:20:00,R,EE03826,0,4,,,470,,,,,,,,BLM seabird project,Cave 9,way in ,,,,
,,MT17_Cominotto_9,07/06/2024,6,2024,22,22:27:00,R,EE03384,0,4,,,360,,,,,,,,BLM seabird project,Cave 9,way in ,EE03384 replaced with EE04935 overlapped on purpose (EE09661 slipped off),,,
,,MT17_Cominotto_9,07/06/2024,6,2024,22,22:27:00,R,EE04935,1,4,,,360,,,,,,,,BLM seabird project,Cave 9,way in ,EE03384 replaced with EE04935 overlapped on purpose (EE09661 slipped off),,,
,,MT17_Cominotto_9,07/06/2024,6,2024,22,22:40:00,R,EE03388,0,4,,,420,,,,,,,,BLM seabird project,Cave 9,way in ,,,,
,,MT17_Cominotto_9,07/06/2024,6,2024,22,22:54:00,N,EE09662,0,4,,,450,,,,,,,,BLM seabird project,Cave 9,way in ,,,,
,,MT17_Cominotto_9,07/06/2024,6,2024,23,23:05:00,R,EE06556,0,4,,,420,,,,,,,,BLM seabird project,Cave 9,way in ,,,,
,,MT17_Cominotto_2,07/06/2024,6,2024,21,21:30:00,R,EE04843,0,4,,,360,,,,,,,,BLM seabird project,Cave 2,way in,,,,
,,MT17_Cominotto_2,07/06/2024,6,2024,21,21:36:00,R,EE09114,0,4,,,380,,,,,,,,BLM seabird project,Cave 2,way in,,,,
,,MT17_Cominotto_2,07/06/2024,6,2024,21,21:40:00,N,EE09469,0,4,,,435,,,,,,,,BLM seabird project,Cave 2,way in,,,,
,,MT17_Cominotto_1,07/06/2024,6,2024,21,21:40:00,N,EE09470,0,4,,,360,,,,,,,,BLM seabird project,Cave 1,way in,,,,
,,MT17_Cominotto_2,07/06/2024,6,2024,21,21:43:00,R,EE09112,0,4,,,410,,,,,,,,BLM seabird project,Cave 2,way in,,,,
,,MT17_Cominotto_1,07/06/2024,6,2024,21,21:46:00,R,EE02270,0,4,,,410,,,,,,,,BLM seabird project,Cave 1,way in,,,,
,,MT17_Cominotto_2,07/06/2024,6,2024,21,21:59:00,R,EE06797,0,4,,,385,,,,,,,,BLM seabird project,Cave 2,way in,,,,
,,MT17_Cominotto_2,07/06/2024,6,2024,21,21:59:00,R,EE04965,0,4,,,410,,,,,,,,BLM seabird project,Cave 2 ,way in,,,,
,,MT17_Cominotto_1,07/06/2024,6,2024,22,22:07:00,R,EE02273,0,4,,,430,,,,,,,,BLM seabird project,Cave 1,way in,,,,
,,MT17_Cominotto_2,07/06/2024,6,2024,22,22:08:00,R,EE06790,0,4,,,410,,,,,,,,BLM seabird project,Cave 2,way in,,,,
,,MT17_Cominotto_2,07/06/2024,6,2024,22,22:10:00,R,EE04734,0,4,,,340,,,,,,,,BLM seabird project,Cave 2,way in,,,,
,,MT17_Cominotto_2,07/06/2024,6,2024,22,22:14:00,R,EE04841,0,4,,,410,,,,,,,,BLM seabird project,Cave 2,way in,,,,
,,MT17_Cominotto_2,07/06/2024,6,2024,22,22:24:00,N,EE09472,0,4,,,485,,,,,,,,BLM seabird project,Cave 2 ,way in,,,,
,,MT17_Cominotto_2,07/06/2024,6,2024,22,22:25:00,N,EE09471,0,4,,,345,,,,,,,,BLM seabird project,Cave 2,way in,,,,
,,MT17_Cominotto_2,07/06/2024,6,2024,22,22:48:00,R,EE03501,0,4,,,485,,,,,,,,BLM seabird project,Cave 2,way in,,,,
,,MT17_Cominotto_1,07/06/2024,6,2024,23,23:10:00,R,EE06755,0,4,,,410,,,,,,,,BLM seabird project,Cave 1 ,way in,,,,
,,MT17_Cominotto_2,07/06/2024,6,2024,23,23:22:00,R,EE06798,0,4,,,335,,,,,,,,BLM seabird project,Cave 2,way in,,,,
,,MT17_Cominotto_4,07/06/2024,6,2024,21,21:41:00,R,EE06754,0,4,,,435,,,,,,,,BLM seabird project,Cave 4,way in,,,,
,,MT17_Cominotto_4,07/06/2024,6,2024,21,21:45:00,R,EE03643,0,4,,,370,,,,,,,,BLM seabird project,Cave 4,way in,,,,
,,MT17_Cominotto_4,07/06/2024,6,2024,21,21:46:00,R,EE06881,0,4,,,365,,,,,,,,BLM seabird project,Cave 4,way in,EE06881 replaced with EE04908,,,
,,MT17_Cominotto_4,07/06/2024,6,2024,21,21:46:00,R,EE04908,1,4,,,365,,,,,,,,BLM seabird project,Cave 4,way in,EE06881 replaced with EE04908,,,
,,MT17_Cominotto_4,07/06/2024,6,2024,21,21:56:00,R,EE02844,0,4,,,445,,,,,,,,BLM seabird project,Cave 4,way in,,,,
,,MT17_Cominotto_4,07/06/2024,6,2024,21,21:57:00,N,EE09698,0,4,,,340,,,,,,,,BLM seabird project,Cave 4,way in,,,,
,,MT17_Cominotto_4,07/06/2024,6,2024,22,22:03:00,R,EE04797,0,4,,,445,,,,,,,,BLM seabird project,Cave 4,way in,,,,
,,MT17_Cominotto_4,07/06/2024,6,2024,22,22:25:00,R,EE06752,0,4,,,405,,,,,,,,BLM seabird project,Cave 4,way in,,,,
,,MT17_Cominotto_4,07/06/2024,6,2024,22,22:25:00,R,EE03641,0,4,,,420,,,,,,,,BLM seabird project,Cave 4,way in,,,,
,,MT17_Cominotto_4,07/06/2024,6,2024,22,22:48:00,R,EE03642,0,4,,,400,,,,,,,,BLM seabird project,Cave 4,way in,,,,
,,MT17_Cominotto_4,07/06/2024,6,2024,22,22:48:00,R,EE06847,0,4,,,475,,,,,,,,BLM seabird project,Cave 4,way in,,,,
,,MT17_Cominotto_4,07/06/2024,6,2024,22,22:54:00,R,EE06884,0,4,,,395,,,,,,,,BLM seabird project,Cave 4,way in,,,,
,,MT17_Cominotto_4,07/06/2024,6,2024,23,23:13:00,R,EE03945,0,4,,,425,,,,,,,,BLM seabird project,Cave 4,way in,,,,
,,MT17_Cominotto_4,07/06/2024,6,2024,23,23:15:00,N,EE09699,0,4,,,475,,,,,,,,BLM seabird project,Cave 4,way in,,,,
,,MT17_Cominotto_4,07/06/2024,6,2024,23,23:28:00,R,EE09164,0,4,,,435,,,,,,,,BLM seabird project,Cave 4,way in,below cave,,,
,,MT09_RM04A,03/06/2024,6,2024,21,21:27:00,N,EE09455,0,4,,,415,,,,,,,,BLM seabird project,RM04A,way in ,"NS1, wet",,,
,,MT09_RM04A,03/06/2024,6,2024,21,21:57:00,R,EE04538,0,4,,,410,,,,,,,,BLM seabird project,RM04A,way in,,,,
,,MT09_RM04A,03/06/2024,6,2024,22,22:14:00,R,EE06934,0,4,,,385,,,,,,,,BLM seabird project,RM04A,wy in,,,,
,,MT09_RM04A,03/06/2024,6,2024,22,22:35:00,R,EE02587,0,4,,,420,,,,,,,,BLM seabird project,RM04A,way in ,,,,
,,MT09_RM04A,03/06/2024,6,2024,22,22:29:00,N,EE09456,0,4,,,370,,,,,,,,BLM seabird project,RM04A,way in,wet,,,
,,MT09_RM04A,03/06/2024,6,2024,22,22:45:00,N,EE09457,0,4,,,365,,,,,,,,BLM seabird project,RM04A,wy in,,,,
,,MT22_StPauls_MainCave,06/06/2024,6,2024,21,21:25:00,R,EE09170,0,4,,,390,,,,,,,,BLM seabird project,Main Cave,way in,,,,
,,MT22_StPauls_MainCave,06/06/2024,6,2024,21,21:30:00,N,EE09463,0,4,,,410,,,,,,,,BLM seabird project,Main Cave,way in,,,,
,,MT22_StPauls_MainCave,06/06/2024,6,2024,21,21:37:00,R,EE04191,0,4,,,410,,,,,,,,BLM seabird project,Main Cave,way in,,,,
,,MT22_StPauls_MainCave,06/06/2024,6,2024,21,21:56:00,N,EE09464,0,4,,,400,,,,,,,,BLM seabird project,Main Cave,way in,,,,
